,participant_1,participant_2,participant_3,participant_4,participant_5,participant_6,participant_7,participant_8,participant_9
2017-02-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197e-17,0.0,0.0
2017-02-26 08:00:00,0.131712125711,0.0,0.0,0.140212125711,0.0,0.0,0.148212125711,0.0,0.0
2017-02-26 08:30:00,0.218680853971,0.047005058771,0.0,0.225180853971,0.0,0.0261319844813,0.235680853971,0.048905058771,0.048905058771
2017-02-26 09:00:00,0.295271454857,0.0722439860574,0.0,0.303771454857,0.00624398605738,0.0560439860574,0.311771454857,0.0770439860574,0.0769439860574
2017-02-26 09:30:00,0.353256567845,0.110538519845,0.0,0.359056567845,0.0581385198446,0.0877385198446,0.369256567845,0.112738519845,0.112738519845
2017-02-26 10:00:00,0.374811792326,0.111120827126,0.0,0.382611792326,0.0,0.0928208271527,0.390611792326,0.114020827126,0.114020827126
2017-02-26 10:30:00,0.448416544198,0.141535661798,0.0,0.457116544198,0.0455356617984,0.122535661798,0.464916544198,0.143235661798,0.146435661798
2017-02-26 11:00:00,0.4620787425,0.1323480325,0.0,0.4710787425,0.0388480325,0.1177480325,0.4790787425,0.1387480325,0.1387480325
2017-02-26 11:30:00,0.4452113151,0.1243762779,0.0,0.4555113151,0.0320762779,0.1070762779,0.4620113151,0.1315762779,0.1314762779
2017-02-26 12:00:00,0.4370993057,0.1158568453,0.0,0.4012993057,0.0250568453,0.0986568453,0.4543993057,0.1224568453,0.1224568453
2017-02-26 12:30:00,0.4174108834,0.1192903786,0.0,0.3437108834,0.0231903786,0.1007903786,0.4337108834,0.1205903786,0.1205903786
2017-02-26 13:00:00,0.3751092232,0.1167039528,0.0,0.3242092232,0.0240039528,0.0959039528,0.4181092232,0.1229039528,0.1229039528
2017-02-26 13:30:00,0.4134164546,0.1319356234,0.0,0.3403164546,0.0332356234,0.1119356234,0.4297164546,0.1339356234,0.1338356234
2017-02-26 14:00:00,0.3563469073,0.1055915317,0.0,0.2833469073,0.0049915317,0.0876915317,0.3736469073,0.1099915317,0.1099915317
2017-02-26 14:30:00,0.298238662343,0.0824024595429,0.0,0.225438662343,0.0,0.0362024595429,0.315738662343,0.0862024595429,0.0862024595429
2017-02-26 15:00:00,0.202424533029,0.0334036306286,0.0,0.130324533029,0.0,0.00800363062857,0.219724533029,0.0360036306286,0.0360036306286
2017-02-26 15:30:00,0.1810911896,0.0260343952,0.0,0.1057911896,0.0,0.0117343952,0.1975911896,0.0315343952,0.0315343952
2017-02-26 16:00:00,0.164089047733,0.0173611905333,0.0,0.0927890477333,0.0,0.0,0.180389047733,0.0187611905333,0.0187611905333
2017-02-26 16:30:00,0.0972694870667,0.0,0.0,0.0877694870667,0.0,0.0,0.113569487067,0.0,0.0
2017-02-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
